A,1,1420.5054626861795,1517.1892979914908
A,2,971.1068763327181,1393.3219736785516
A,3,1983.042954131627,1998.7650563808497
A,4,351.0875788724972,3342.5657729815307
A,5,2175.357739711634,1922.4098572035066
A,6,2991.3316345478984,1301.0448967964019
A,7,2875.172395042918,1498.135539861437
A,8,3288.6282330355216,1718.1647312105551
A,9,3446.534920542889,3024.0744664575923
A,10,1195.5077683313193,3156.757863903395
A,11,4105.44246150635,4346.954857305321
A,12,4607.788231555088,745.5734270515619
A,13,537.9676679061399,825.4844400292002
A,14,95.57962945500228,80.34344498630367
A,15,4451.17795642597,3168.0529139759074
A,16,1984.9334209379224,1141.9805297909927
A,17,2255.5250456452695,4662.3307948905285
A,18,3731.9601036900845,2738.415205222034
A,19,2385.4573502107814,2755.063991131322
A,20,4593.10020269304,673.0119455053471
A,21,932.2608907311192,4288.56733428409
A,22,2957.796340774334,3487.7866655372995
A,23,1226.8717165726728,1030.8927945135993
A,24,2016.9127485226352,917.2265687557355
A,25,1276.8376547861208,1057.6333290525852
A,26,2432.6113656214106,595.0344974010586
A,27,2210.877695461816,3055.1236586814953
A,28,1275.9138237068726,757.2822124092098
A,29,1858.6789728554334,1437.3683212466979
A,30,1888.6249542648977,3616.2657964971786
A,31,3572.1219131162247,4934.488279694219
A,32,3868.741587105711,4728.148682070319
A,33,371.93327590761754,3265.835637881171
A,34,4467.755557924325,21.162992385705092
A,35,4882.988472858683,3553.1401462877625
A,36,4216.716016220051,1167.1950140493138
A,37,4982.370118146862,1453.7205213906732
A,38,4011.3277657423287,2329.0752549619715
A,39,4796.497141779411,4501.304306087843
A,40,2175.701589605068,744.9954016028037
A,41,3530.710621242537,2809.5089530138243
A,42,1660.8026913080478,3795.5242416530164
A,43,1547.2156735579883,1300.0984519363797
A,44,4192.438827242386,4861.651557454154
A,45,3021.6530995559206,4048.4527336818205
A,46,1423.971641046638,1853.9715915764439
A,47,4442.1395206764355,2517.939727184972
A,48,3714.9933335806827,3449.6494325758345
A,49,3890.998196754485,634.3896023566756
A,50,4436.227948859268,4150.3789124993955
A,51,199.1770455672965,3158.074722016505
A,52,3135.3803825837813,1004.3166006054516
A,53,3189.610890546733,4786.745773520081
A,54,2416.1289243927004,2795.968202328416
A,55,856.1922605538693,4733.123576583344
A,56,3670.2940528962836,190.94717742909617
A,57,2471.2520684821297,2108.1596432649244
A,58,2147.9469105524977,4343.065332753986
A,59,3527.631042751254,1137.5248191465519
A,60,209.8313210691999,1133.89768164386
A,61,3157.47996870947,2169.2699413833993
A,62,1151.2756287695622,591.9091960716001
A,63,1007.073861156285,4377.960386853005
A,64,3646.1077050287277,4358.659583952134
A,65,1972.5326369816846,1472.1202506179122
A,66,958.3932725121108,2877.9901964931264
A,67,1588.9407145715772,3961.1185590959103
A,68,734.7908486875232,3184.330315673879
A,69,4591.158921819244,702.5063419978437
A,70,1302.1667372591878,1011.8126775644944
A,71,2249.5986384178746,1857.3257788416915
A,72,1556.2482882782326,3359.535513304951
A,73,4517.059718980663,2455.1134931142765
A,74,411.0427720124971,842.8410331135422
A,75,1136.485007950919,25.356096327922184
A,76,198.23885179185234,1763.8976136835336
A,77,495.44396202003014,839.7141930259759
A,78,437.91801476235764,4692.513308942174
A,79,3243.3186615877516,3330.199981437956
A,80,3564.7103722778197,4465.722576827981
A,81,4535.435917646885,3799.845544680533
A,82,1924.9264141289132,3362.539061342553
A,83,2619.221120312578,614.5715462730412
A,84,2104.1490513988506,558.8426094842516
A,85,4823.009824355201,4474.493145212088
A,86,1610.3711060509313,3510.3081185292917
A,87,810.1723729585003,156.43852280094285
A,88,2949.633701348446,4904.2560448100385
A,89,4548.010565387452,4036.60559255098
A,90,2625.837248730738,2039.529422516237
A,91,4794.44427669535,2402.854277856093
A,92,2662.931688050505,2817.5562564330094
A,93,4627.061605662548,585.3991645271859
A,94,772.9448163503499,674.696551241671
A,95,1755.0966007457932,2248.16718646603
A,96,3060.7340472771607,3319.4117882621263
A,97,1511.7721266360545,823.6782748324433
A,98,939.9298908375474,3666.669716411326
A,99,2138.897056759103,1005.7080407492524
A,100,1475.8763978887862,737.4698980183083
A,101,2781.7098934274945,1087.835126111436
A,102,2902.491095974739,4632.6899825165265
A,103,3478.456754096734,4739.31812815505
A,104,3669.1842972397103,1558.442252577545
A,105,239.33542239808395,329.1594313826636
A,106,3944.4260255453105,564.0883683943642
A,107,395.9007329199753,1542.0090895709175
A,108,4712.977661239885,1538.271185407942
A,109,2180.7381069470066,457.4023333758671
A,110,3637.519521434872,1943.4763704281045
A,111,4894.6791198954,2984.957428629967
A,112,4042.4404629832025,4263.758256501655
A,113,2629.5151207528233,4291.213689226949
A,114,4517.146287837863,1274.9389650111489
A,115,4876.708102209562,1061.6055801916318
A,116,1651.7034025693192,4853.800515951582
A,117,2487.2042993264604,3971.832372501337
A,118,2137.791452544433,3200.051918793986
A,119,4232.91380139727,1389.6614471971066
A,120,3114.8443147331814,2630.6486186745187
A,121,1713.551007404482,3217.430435545819
A,122,798.0926556847642,3558.389045077576
A,123,1848.9111178374656,4840.713816731246
A,124,2423.1573417657473,3307.181753562373
A,125,2191.643812195752,4810.115898045124
A,126,1743.925617121315,843.6464507177033
A,127,4766.25536581578,376.7361757770206
A,128,3283.825817600197,3008.514983488325
A,129,1475.0059370051767,3695.509079090743
A,130,4359.331939815546,3384.740913240578
A,131,2709.915555220618,400.44184874522114
A,132,3273.694720391677,454.3614768983155
A,133,2609.8466951675136,1594.3669192139073
A,134,2723.498652497044,1298.352724076369
A,135,369.4854102486939,3973.891095830721
A,136,2785.437574032168,3637.6038149658557
A,137,1328.5039352361555,493.4155967595032
A,138,3518.7301270241674,4851.874276483569
A,139,2749.347714104373,3071.4730408888818
A,140,844.4134292480961,3648.6665805039293
A,141,3515.9306587746205,852.4189350791086
A,142,1872.8622890265317,2565.5833711599116
A,143,4283.760994285975,1076.1072340714773
A,144,1405.8994182640427,3564.4646776112736
A,145,1391.0359908008243,4986.0373604249135
A,146,750.4660789388347,1832.8309951104534
A,147,4791.399211597957,3657.105070918044
A,148,4435.657909709335,397.7001375042765
A,149,3925.8448586454297,4430.748016854917
A,150,201.0240199173634,3821.0196546937123
A,151,1072.0485413350336,4986.316748502651
A,152,1947.4954685226157,1292.7752854586874
A,153,1425.5702132040988,3084.6066776180505
A,154,400.48946529993304,1425.132037406725
A,155,1492.9316988298485,2321.519448145947
A,156,80.40077697956474,243.63045844280438
A,157,1635.6524372641725,2309.498560509927
A,158,2972.687014583911,4372.541553690485
A,159,1579.0992413986003,2461.3592380876553
A,160,3535.03416463672,2361.310950753671
A,161,2469.1723062227225,1072.8408864280423
A,162,905.9377148171076,1995.130991572026
A,163,3781.1333802150098,1040.476182871521
A,164,2471.4240779074044,2573.4243592347866
A,165,2093.7565392974852,981.6179660756156
A,166,2659.8863987134505,2343.075840343803
A,167,452.8224892160247,4982.082954506408
A,168,4410.822021159374,4362.87452383558
A,169,1826.3114304323071,2694.0238000472455
A,170,2445.537691072541,619.974009558247
A,171,2737.338986856768,1909.433232935408
A,172,1634.668993451442,1360.0451739319008
A,173,1978.3849668834403,274.73775282420473
A,174,2767.898817348521,4442.8688165307985
A,175,1843.4713965965566,813.4810066571727
A,176,35.36306165431941,1600.1206146870413
A,177,16.939977628150338,2812.1921290460746
A,178,4235.8183117574545,2479.949973527214
A,179,128.93186804762482,2196.811784922705
A,180,3369.4030930143854,2042.4706676192252
A,181,3405.3162855079713,2949.478637315229
A,182,1895.573685357105,485.5782859642876
A,183,844.7599357852049,2720.4763929146666
A,184,4189.258390427217,3976.1173400991484
A,185,2031.7042385721684,2916.1556815271806
A,186,191.6270926334696,54.45248970190014
A,187,3728.9099211316893,4469.8424950317885
A,188,388.2351663349687,3368.2253898168897
A,189,2899.568632832387,396.874016007068
A,190,4351.450869675744,2736.7839191267294
A,191,2655.580950103958,284.1379892913033
A,192,681.4455901148855,4555.771534259959
A,193,2618.2351491191607,1073.0115631474378
A,194,4083.3253037165923,2583.899568384456
A,195,2376.025012374884,4588.237651286443
A,196,3741.4170571512486,208.61747152433182
A,197,1553.4766642366717,1929.7706140789473
A,198,680.683227932857,3850.0823336229137
A,199,1660.2572856935979,794.0282393380395
A,200,440.2673746640206,2399.104276723318
A,201,1399.9421882134502,3123.7632914095916
A,202,2142.67458677644,3610.4985821395258
A,203,1872.2516320778705,608.6340422046444
A,204,2150.5004826793433,4038.630102385653
A,205,336.64373258554133,4252.24519248839
A,206,741.3840172045041,1960.6289577969894
A,207,2644.3796680099963,4159.065613653794
A,208,2510.9132628635657,178.15022003809025
A,209,439.2209519968856,227.71755067775172
A,210,582.2113550202757,3845.3927958344266
A,211,844.4039939391953,628.8732278167846
A,212,1936.8750984930814,54.81038546726417
A,213,4435.5265883225675,2042.659694476171
A,214,1312.775861652903,1703.2837426483707
A,215,4923.466450836162,4802.145506282175
A,216,968.2236575993777,352.0654435982326
A,217,1275.1373426095588,1272.753229454919
A,218,2767.2205900963486,401.07329429007547
A,219,2175.893232142969,1941.6033515823822
A,220,3112.5131041183663,1304.9634369435814
A,221,773.1851439164229,1971.8175110164111
A,222,3211.454877236127,2454.258006825354
A,223,549.2422966805129,3211.3565979385417
A,224,3338.128677122428,4306.863780172845
A,225,1208.7960528370368,4515.532152036034
A,226,1771.378719457012,3621.6414666272067
A,227,1173.7768015308448,2917.7408589025717
A,228,3804.4912723228604,2424.654513331513
A,229,4863.327257569799,2442.544192773341
A,230,835.3192859046432,2678.3601662496235
A,231,542.4016610254449,4844.766263930337
A,232,3914.200846398797,4916.261058939585
A,233,132.2017465676359,3915.323469499414
A,234,2440.0336926551245,2906.1291215283377
A,235,2874.3452660805965,2089.506621116571
A,236,3223.6975620623793,4814.6885144533235
A,237,842.8295508732439,4969.478478947215
A,238,1702.1333428054566,3192.6829792533727
A,239,3899.69528152995,3466.282622496288
A,240,367.59031884969244,2479.355823368112
A,241,2799.1890224343565,3467.9443687872417
A,242,3820.0143678028867,4945.51362047538
A,243,407.2783463999688,3141.1520690087414
A,244,4711.551024613437,1939.2462784321394
A,245,202.89836387800412,148.64958734231124
A,246,4292.625333167182,1267.4617607546113
A,247,4041.672670128042,4493.77174360418
A,248,4291.378918650866,4101.82526833478
A,249,551.8158735930386,2256.7307514403215
A,250,2298.9089859397127,4389.337388022615
A,251,2224.530858035085,4386.717634840493
A,252,4944.485265692508,3064.444027910287
A,253,4111.409252320759,3166.823657190928
A,254,4795.822594120927,1158.286941307906
A,255,748.1243877715518,3099.7458440249766
A,256,3124.2423878969325,541.0598537482863
A,257,4947.826238492513,2541.815483981818
A,258,1774.2219406039308,7.425418534629664
A,259,1038.3886433113053,1563.0726043716156
A,260,120.30455401095836,2260.2540859364494
A,261,100.22336500284676,569.491906561477
A,262,2785.615203987987,3585.4380046447086
A,263,514.4816260635492,4912.875998619475
A,264,4377.255030921023,2902.4979418489315
A,265,3483.0585562571596,1026.4951515936446
A,266,3788.142173213896,2573.2052583244613
A,267,1486.4203863246169,616.2046353415654
A,268,2275.1190981133573,4878.2777074214455
A,269,1862.7858957088129,1410.2850158233905
A,270,3009.9983269907184,3774.888532078024
A,271,284.5008935421989,2679.516683714037
A,272,1345.3078460713318,4056.322331119701
A,273,4710.865531745328,4715.785947710075
A,274,2052.2866848629164,4108.598465122008
A,275,4024.9454572686896,1217.1288576848474
A,276,3963.7389031441094,1288.6730106881416
A,277,4238.9100342096035,3618.7999569134327
A,278,1051.1619125511918,1796.7290525432222
A,279,2712.041441560885,2378.7200184930666
A,280,1458.5341873415914,1479.3709382736863
A,281,3213.2044361592925,4756.310058372783
A,282,414.47337544847574,2294.7540282717387
A,283,1169.303927923907,3014.6340569574804
A,284,3652.9709403343363,392.6956431473521
A,285,1507.0159674663078,2595.44649581064
A,286,904.9027517584315,4827.940187457324
A,287,3911.658637687276,4215.465299438871
A,288,4225.00475889822,2395.8449154677864
A,289,3232.225868847104,993.2115663149848
A,290,687.8852752722413,3.4562321616933724
A,291,3701.8764909328083,2000.6406342245662
A,292,3518.139158132458,1195.9940860521428
A,293,3435.1485657521384,658.0637747482281
A,294,1783.3239562944511,4568.8526532441
A,295,2009.4894335613797,2421.2118141121264
A,296,4008.0373443663707,3816.684844767352
A,297,618.0065500619257,2241.184113840261
A,298,4291.07832135141,748.6989902744821
A,299,4439.725988183736,1023.3265970982375
A,300,4896.274750497482,3737.532933326908
A,301,4250.156981453985,4931.033929384536
A,302,1746.6637295553326,906.3327892570785
A,303,1266.9541024249806,3767.5048281745744
A,304,1421.5060127679621,1936.8518282371233
A,305,4390.113010191291,4598.072751644038
A,306,1582.846679221503,1359.5562834520636
A,307,3736.9425486272958,3456.5003592905005
A,308,1491.3871824849748,3786.5629865014803
A,309,976.4139346270553,220.77891477378142
A,310,3469.042266147856,3263.659988061655
A,311,2633.1864831837693,4446.418809115269
A,312,4894.236101365251,4964.785292151774
A,313,4091.8882615951616,2682.020823402067
A,314,623.6273890139618,4858.885379105864
A,315,1795.4617412675689,3627.2295669731493
A,316,1859.4479283046978,61.02345359045287
A,317,4649.728118620809,4429.982878461721
A,318,893.2640674795148,999.5186062220296
A,319,2936.645921796673,4503.842243157142
A,320,1383.1215168010078,4336.277384190751
A,321,2184.3254418877527,947.668723820694
A,322,3122.0643670234986,4980.099154770778
A,323,3718.111764016963,742.4672238243106
A,324,4352.918366370542,362.5486634827435
A,325,4156.757360180509,2168.3723664995077
A,326,2327.9883449370086,4397.470074927966
A,327,4470.564920463887,3660.6057544475048
A,328,4309.554470587093,4092.439129120801
A,329,2572.250913452173,3656.501665031634
A,330,439.4331922479255,4739.968341323886
A,331,2668.024287722655,482.16407616166106
A,332,2480.810738476758,4019.7070774496874
A,333,4567.456254585585,945.4163534671434
A,334,4632.768853065688,2991.7669933998154
A,335,3092.4527200127,1359.254244408447
A,336,1292.2154451745944,2308.0556643544633
A,337,2926.8677634587384,3684.248610502591
A,338,4332.317841180802,4726.045638163098
A,339,4647.36455047734,3543.208639438661
A,340,1195.9475482033006,1338.6279270727512
A,341,4702.060155945105,4669.00878160614
A,342,2712.0600440675616,2212.8403279925506
A,343,3697.7668472331648,4189.303749825481
A,344,4662.7141311829,4399.127198511012
A,345,710.2988472046875,3706.015334006625
A,346,3280.8462818813305,3008.1929916980203
A,347,4167.471543360572,2669.697141158123
A,348,2848.0764072025354,452.97794339638494
A,349,4089.924812380461,3179.071773545371
A,350,263.128562706784,2399.477758822012
A,351,191.00635806815896,641.1853564521927
A,352,3745.0209891571913,1589.409286398002
A,353,3312.6509710566165,290.7439027300045
A,354,727.4745489081063,904.0422730499752
A,355,1561.0895918861772,1277.40624440283
A,356,842.1069868926156,4969.203787171996
A,357,4968.877002902089,42.7248952311376
A,358,1523.6934740297158,2354.6667909025464
A,359,389.21186558200776,4523.42531884143
A,360,4716.973518165768,789.8204832171749
A,361,922.1462134037915,4343.106221655552
A,362,545.945652832181,4378.621374666431
A,363,356.61273970822697,4102.9506843585
A,364,1796.8362073913095,4501.052759676507
A,365,2758.305258954049,4153.983464583601
A,366,236.79380457121326,1558.569316435036
A,367,668.3816215760537,3904.828422117639
A,368,746.4842344493175,830.0936640270286
A,369,4330.612670498456,418.5747757563205
A,370,2026.419240079056,3392.262977750657
A,371,3280.975399081958,3899.513841866467
A,372,4560.1822615994515,4906.738645230083
A,373,1261.394561119089,1741.1567668751622
A,374,1451.2692996112883,216.52495454500007
A,375,4165.920421157332,3468.950341984888
A,376,2389.2552678376082,241.71453515904793
A,377,1657.098556614764,4621.920179110399
A,378,2448.444838057271,938.8695422835249
A,379,2365.7817228825866,1934.3484001879528
A,380,3914.384467711978,3822.7960719940847
A,381,101.24360655529338,509.80516885605505
A,382,2797.9207647078315,3530.8017480798453
A,383,222.43111670959067,993.8307529923272
A,384,2775.0220995335035,1762.6000752707146
A,385,1604.084008426723,2998.2358063812103
A,386,4694.655686133531,1106.647913919786
A,387,4088.4040252450554,524.1087340243265
A,388,3056.4795117958315,3689.055698844775
A,389,1763.687382062027,1223.6834551021705
A,390,1139.1456159955908,3866.1902443344047
A,391,2626.1559442155376,1397.903391150825
A,392,1785.78869600458,315.7794639832688
A,393,948.070362743258,2110.8900640390143
A,394,2613.3470820657512,4863.689187187186
A,395,1921.9836744011411,2796.245951562933
A,396,1028.4357155692883,4947.746348265393
A,397,2538.4035196141326,669.9118500703756
A,398,2752.458853366759,3088.5739144332883
A,399,2757.9920609941005,3195.865597534802
A,400,4368.80709789288,671.9144860256067
A,401,484.5627587313209,4678.511604362162
A,402,3278.7267042339,4395.685033531204
A,403,3055.3518058544832,610.7561944614301
A,404,4256.604357626554,2124.3017467754203
A,405,953.0560977129986,3910.554330576305
A,406,1085.3054117937531,1432.6210139647135
A,407,2541.9667874976885,1116.8771515070976
A,408,4808.550469219078,16.977270235598795
A,409,4260.481657937536,2501.6404266669347
A,410,4080.6748488284406,3916.7656053981514
A,411,4954.855206676895,3229.2328364806417
A,412,4689.081455915068,960.6066823802909
A,413,4125.988043505157,1675.9861988730015
A,414,505.1303684075734,3174.503511682732
A,415,1561.9489534651043,2380.134373508112
A,416,48.40600086050789,425.74988267279264
A,417,2485.1951296590914,919.4296223740917
A,418,1304.7099284189414,2180.834976758214
A,419,1450.4876216781065,2512.3237200570875
A,420,75.89347922514247,970.7028318030492
A,421,3757.045950643419,2129.3934186331107
A,422,2268.2509813168863,179.14211848813082
A,423,653.6167665086431,3343.452632706071
A,424,4662.608376246956,4366.305574778638
